tweet_id,favorites,retweets,timestamp
790698755171364864,7768,1789,2016-10-24 23:37:28+00:00
790581949425475584,19419,6593,2016-10-24 15:53:19+00:00
790337589677002753,7384,1757,2016-10-23 23:42:19+00:00
790277117346975746,11817,2934,2016-10-23 19:42:02+00:00
790227638568808452,0,3282,2016-10-23 16:25:25+00:00
789986466051088384,8756,2130,2016-10-23 00:27:05+00:00
789960241177853952,0,3798,2016-10-22 22:42:52+00:00
789903600034189313,9729,3857,2016-10-22 18:57:48+00:00
789628658055020548,7049,1628,2016-10-22 00:45:17+00:00
789599242079838210,6335,1778,2016-10-21 22:48:24+00:00
789530877013393408,11028,3133,2016-10-21 18:16:44+00:00
789314372632018944,8151,2121,2016-10-21 03:56:25+00:00
789280767834746880,0,4553,2016-10-21 01:42:53+00:00
789268448748703744,8607,2429,2016-10-21 00:53:56+00:00
789137962068021249,9179,2592,2016-10-20 16:15:26+00:00
788908386943430656,25895,11636,2016-10-20 01:03:11+00:00
788765914992902144,25726,9591,2016-10-19 15:37:03+00:00
788552643979468800,0,6613,2016-10-19 01:29:35+00:00
788412144018661376,14636,4897,2016-10-18 16:11:17+00:00
788178268662984705,6849,1963,2016-10-18 00:41:57+00:00
788150585577050112,5760,1193,2016-10-17 22:51:57+00:00
788070120937619456,0,3193,2016-10-17 17:32:13+00:00
788039637453406209,5756,1214,2016-10-17 15:31:05+00:00
787810552592695296,8109,2818,2016-10-17 00:20:47+00:00
787717603741622272,9649,2567,2016-10-16 18:11:26+00:00
787397959788929025,10275,2648,2016-10-15 21:01:17+00:00
787322443945877504,7346,1617,2016-10-15 16:01:13+00:00
787111942498508800,0,6255,2016-10-15 02:04:45+00:00
786963064373534720,25114,7377,2016-10-14 16:13:10+00:00
786729988674449408,0,2258,2016-10-14 00:47:00+00:00
786709082849828864,17276,5686,2016-10-13 23:23:56+00:00
786664955043049472,9986,2352,2016-10-13 20:28:35+00:00
786595970293370880,8920,2892,2016-10-13 15:54:28+00:00
786363235746385920,10223,3199,2016-10-13 00:29:39+00:00
786286427768250368,7522,2626,2016-10-12 19:24:27+00:00
786233965241827333,14304,4342,2016-10-12 15:55:59+00:00
786051337297522688,1348,144,2016-10-12 03:50:17+00:00
786036967502913536,0,6458,2016-10-12 02:53:11+00:00
785927819176054784,10738,2964,2016-10-11 19:39:28+00:00
785872687017132033,6303,1660,2016-10-11 16:00:24+00:00
785639753186217984,7404,2093,2016-10-11 00:34:48+00:00
785533386513321988,8520,1825,2016-10-10 17:32:08+00:00
785515384317313025,5754,1152,2016-10-10 16:20:36+00:00
785264754247995392,6854,1508,2016-10-09 23:44:41+00:00
785170936622350336,11287,4463,2016-10-09 17:31:53+00:00
784826020293709826,9525,2984,2016-10-08 18:41:19+00:00
784517518371221505,8437,2349,2016-10-07 22:15:26+00:00
784431430411685888,5412,1173,2016-10-07 16:33:21+00:00
784183165795655680,18828,7405,2016-10-07 00:06:50+00:00
784057939640352768,27901,10277,2016-10-06 15:49:14+00:00
783839966405230592,28200,9966,2016-10-06 01:23:05+00:00
783821107061198850,6929,1814,2016-10-06 00:08:09+00:00
783695101801398276,9805,2970,2016-10-05 15:47:27+00:00
783466772167098368,7919,2065,2016-10-05 00:40:09+00:00
783391753726550016,15892,5055,2016-10-04 19:42:03+00:00
783347506784731136,0,5113,2016-10-04 16:46:14+00:00
783334639985389568,27294,10789,2016-10-04 15:55:06+00:00
783085703974514689,7684,2008,2016-10-03 23:25:55+00:00
782969140009107456,22678,6838,2016-10-03 15:42:44+00:00
782747134529531904,7033,1306,2016-10-03 01:00:34+00:00
782722598790725632,16175,4970,2016-10-02 23:23:04+00:00
782598640137187329,7346,1762,2016-10-02 15:10:30+00:00
782305867769217024,15606,5091,2016-10-01 19:47:08+00:00
782021823840026624,0,5684,2016-10-01 00:58:26+00:00
781955203444699136,10505,3118,2016-09-30 20:33:43+00:00
781661882474196992,9815,2502,2016-09-30 01:08:10+00:00
781655249211752448,3741,1042,2016-09-30 00:41:48+00:00
781524693396357120,19455,5112,2016-09-29 16:03:01+00:00
781308096455073793,6694,2367,2016-09-29 01:42:20+00:00
781251288990355457,7875,1915,2016-09-28 21:56:36+00:00
781163403222056960,9228,2566,2016-09-28 16:07:23+00:00
780931614150983680,20369,6685,2016-09-28 00:46:20+00:00
780858289093574656,6759,1851,2016-09-27 19:54:58+00:00
780800785462489090,5154,1191,2016-09-27 16:06:28+00:00
780601303617732608,11355,3107,2016-09-27 02:53:48+00:00
780543529827336192,5920,1616,2016-09-26 23:04:13+00:00
780496263422808064,0,3392,2016-09-26 19:56:24+00:00
780476555013349377,0,103,2016-09-26 18:38:05+00:00
780459368902959104,4975,999,2016-09-26 17:29:48+00:00
780192070812196864,8168,2067,2016-09-25 23:47:39+00:00
780092040432480260,0,2114,2016-09-25 17:10:10+00:00
780074436359819264,11354,4539,2016-09-25 16:00:13+00:00
779834332596887552,17617,6458,2016-09-25 00:06:08+00:00
779377524342161408,8189,2861,2016-09-23 17:50:56+00:00
779124354206535695,0,16879,2016-09-23 01:04:56+00:00
779056095788752897,13802,4182,2016-09-22 20:33:42+00:00
778990705243029504,18624,6606,2016-09-22 16:13:51+00:00
778774459159379968,0,9076,2016-09-22 01:54:34+00:00
778764940568104960,818,337,2016-09-22 01:16:45+00:00
778748913645780993,6421,1199,2016-09-22 00:13:04+00:00
778650543019483137,5391,1382,2016-09-21 17:42:10+00:00
778624900596654080,4317,934,2016-09-21 16:00:17+00:00
778408200802557953,12779,3981,2016-09-21 01:39:11+00:00
778396591732486144,0,11249,2016-09-21 00:53:04+00:00
778383385161035776,5478,1011,2016-09-21 00:00:35+00:00
778286810187399168,9666,3038,2016-09-20 17:36:50+00:00
778039087836069888,7939,2441,2016-09-20 01:12:28+00:00
778027034220126208,6161,1482,2016-09-20 00:24:34+00:00
777953400541634568,0,3243,2016-09-19 19:31:59+00:00
777885040357281792,5964,1508,2016-09-19 15:00:20+00:00
777684233540206592,10540,2709,2016-09-19 01:42:24+00:00
777641927919427584,0,3892,2016-09-18 22:54:18+00:00
777621514455814149,8161,2324,2016-09-18 21:33:11+00:00
777189768882946048,13212,3954,2016-09-17 16:57:35+00:00
776819012571455488,0,12481,2016-09-16 16:24:19+00:00
776813020089548800,4592,1109,2016-09-16 16:00:31+00:00
776477788987613185,8196,2540,2016-09-15 17:48:25+00:00
776249906839351296,0,8389,2016-09-15 02:42:54+00:00
776218204058357768,27890,14589,2016-09-15 00:36:55+00:00
776201521193218049,8973,2317,2016-09-14 23:30:38+00:00
776113305656188928,11035,3999,2016-09-14 17:40:06+00:00
776088319444877312,1702,141,2016-09-14 16:00:49+00:00
775898661951791106,0,15409,2016-09-14 03:27:11+00:00
775842724423557120,10973,2446,2016-09-13 23:44:54+00:00
775733305207554048,12992,3682,2016-09-13 16:30:07+00:00
775729183532220416,12196,4254,2016-09-13 16:13:44+00:00
775364825476165632,6907,2696,2016-09-12 16:05:54+00:00
775350846108426240,9509,3605,2016-09-12 15:10:21+00:00
775085132600442880,14545,4337,2016-09-11 21:34:30+00:00
774757898236878852,8086,1644,2016-09-10 23:54:11+00:00
774639387460112384,6325,1603,2016-09-10 16:03:16+00:00
774314403806253056,20415,5047,2016-09-09 18:31:54+00:00
773985732834758656,10093,3558,2016-09-08 20:45:53+00:00
773922284943896577,6019,1613,2016-09-08 16:33:46+00:00
773704687002451968,6193,1482,2016-09-08 02:09:06+00:00
773670353721753600,5030,1216,2016-09-07 23:52:41+00:00
773547596996571136,20682,5646,2016-09-07 15:44:53+00:00
773336787167145985,0,4632,2016-09-07 01:47:12+00:00
773308824254029826,21861,6900,2016-09-06 23:56:05+00:00
773247561583001600,8832,2981,2016-09-06 19:52:39+00:00
773191612633579521,9326,3776,2016-09-06 16:10:20+00:00
772877495989305348,8007,3559,2016-09-05 19:22:09+00:00
772826264096874500,7537,2191,2016-09-05 15:58:34+00:00
772615324260794368,0,3091,2016-09-05 02:00:22+00:00
772581559778025472,6066,1574,2016-09-04 23:46:12+00:00
772193107915964416,5640,1276,2016-09-03 22:02:38+00:00
772152991789019136,3567,1045,2016-09-03 19:23:13+00:00
772117678702071809,3528,682,2016-09-03 17:02:54+00:00
772114945936949249,2569,437,2016-09-03 16:52:02+00:00
772102971039580160,3750,857,2016-09-03 16:04:27+00:00
771908950375665664,6147,1741,2016-09-03 03:13:29+00:00
771770456517009408,11214,3120,2016-09-02 18:03:10+00:00
771500966810099713,7721,2403,2016-09-02 00:12:18+00:00
771380798096281600,9864,4632,2016-09-01 16:14:48+00:00
771171053431250945,0,6827,2016-09-01 02:21:21+00:00
771136648247640064,8557,2692,2016-09-01 00:04:38+00:00
771102124360998913,5831,1322,2016-08-31 21:47:27+00:00
771014301343748096,6448,1531,2016-08-31 15:58:28+00:00
770787852854652928,4591,1097,2016-08-31 00:58:39+00:00
770772759874076672,4856,1315,2016-08-30 23:58:40+00:00
770655142660169732,6878,1658,2016-08-30 16:11:18+00:00
770414278348247044,5905,1914,2016-08-30 00:14:12+00:00
770293558247038976,5811,1342,2016-08-29 16:14:30+00:00
770093767776997377,0,2791,2016-08-29 03:00:36+00:00
770069151037685760,7101,2111,2016-08-29 01:22:47+00:00
769940425801170949,29071,8761,2016-08-28 16:51:16+00:00
769695466921623552,6010,1547,2016-08-28 00:37:54+00:00
769335591808995329,0,7093,2016-08-27 00:47:53+00:00
769212283578875904,5052,1587,2016-08-26 16:37:54+00:00
768970937022709760,13297,5954,2016-08-26 00:38:52+00:00
768909767477751808,0,2421,2016-08-25 20:35:48+00:00
768855141948723200,3913,816,2016-08-25 16:58:45+00:00
768609597686943744,3830,1091,2016-08-25 00:43:02+00:00
768596291618299904,4714,1182,2016-08-24 23:50:10+00:00
768554158521745409,0,5347,2016-08-24 21:02:45+00:00
768473857036525572,12700,3142,2016-08-24 15:43:39+00:00
768193404517830656,10138,3243,2016-08-23 21:09:14+00:00
767884188863397888,4441,1261,2016-08-23 00:40:31+00:00
767754930266464257,14880,4927,2016-08-22 16:06:54+00:00
767500508068192258,7001,2128,2016-08-21 23:15:55+00:00
767191397493538821,11455,3442,2016-08-21 02:47:37+00:00
767122157629476866,9492,2622,2016-08-20 22:12:29+00:00
766793450729734144,4715,1244,2016-08-20 00:26:19+00:00
766714921925144576,2451,343,2016-08-19 19:14:16+00:00
766693177336135680,3773,725,2016-08-19 17:47:52+00:00
766423258543644672,5605,1442,2016-08-18 23:55:18+00:00
766313316352462849,6318,1720,2016-08-18 16:38:26+00:00
766078092750233600,0,2404,2016-08-18 01:03:45+00:00
766069199026450432,3918,767,2016-08-18 00:28:24+00:00
766008592277377025,3520,455,2016-08-17 20:27:34+00:00
765719909049503744,6769,1976,2016-08-17 01:20:27+00:00
765669560888528897,4824,1126,2016-08-16 22:00:23+00:00
765395769549590528,24963,3088,2016-08-16 03:52:26+00:00
765371061932261376,6639,1987,2016-08-16 02:14:15+00:00
765222098633691136,10854,3091,2016-08-15 16:22:20+00:00
764857477905154048,6040,1638,2016-08-14 16:13:27+00:00
764259802650378240,5605,1381,2016-08-13 00:38:30+00:00
763956972077010945,730,49,2016-08-12 04:35:10+00:00
763837565564780549,11691,3777,2016-08-11 20:40:41+00:00
763183847194451968,5036,1345,2016-08-10 01:23:03+00:00
763167063695355904,0,2731,2016-08-10 00:16:21+00:00
763103485927849985,6879,2101,2016-08-09 20:03:43+00:00
762699858130116608,11296,3282,2016-08-08 17:19:51+00:00
762471784394268675,10450,5860,2016-08-08 02:13:34+00:00
762464539388485633,9589,3798,2016-08-08 01:44:46+00:00
762316489655476224,4478,1026,2016-08-07 15:56:28+00:00
762035686371364864,29596,14184,2016-08-06 21:20:40+00:00
761976711479193600,5008,1811,2016-08-06 17:26:19+00:00
761750502866649088,0,3561,2016-08-06 02:27:27+00:00
761745352076779520,3995,787,2016-08-06 02:06:59+00:00
761672994376806400,45975,26525,2016-08-05 21:19:27+00:00
761599872357261312,3859,1093,2016-08-05 16:28:54+00:00
761371037149827077,0,16530,2016-08-05 01:19:35+00:00
761334018830917632,4801,1330,2016-08-04 22:52:29+00:00
761292947749015552,4168,994,2016-08-04 20:09:17+00:00
761227390836215808,4967,1433,2016-08-04 15:48:47+00:00
761004547850530816,10589,3193,2016-08-04 01:03:17+00:00
760893934457552897,3559,879,2016-08-03 17:43:45+00:00
760656994973933572,6140,1734,2016-08-03 02:02:14+00:00
760641137271070720,4645,1180,2016-08-03 00:59:13+00:00
760539183865880579,7041,3308,2016-08-02 18:14:06+00:00
760521673607086080,3897,1275,2016-08-02 17:04:31+00:00
760290219849637889,24934,10502,2016-08-02 01:44:48+00:00
760252756032651264,3689,791,2016-08-01 23:15:56+00:00
760190180481531904,5328,1632,2016-08-01 19:07:17+00:00
760153949710192640,0,29,2016-08-01 16:43:19+00:00
759943073749200896,5503,1915,2016-08-01 02:45:22+00:00
759846353224826880,6252,1784,2016-07-31 20:21:02+00:00
759793422261743616,5551,1753,2016-07-31 16:50:42+00:00
759557299618865152,4374,1096,2016-07-31 01:12:26+00:00
759447681597108224,7894,2258,2016-07-30 17:56:51+00:00
759446261539934208,1557,453,2016-07-30 17:51:13+00:00
759197388317847553,5671,1795,2016-07-30 01:22:17+00:00
759159934323924993,0,1063,2016-07-29 22:53:27+00:00
759099523532779520,13549,3786,2016-07-29 18:53:24+00:00
759047813560868866,6033,1836,2016-07-29 15:27:55+00:00
758854675097526272,3308,834,2016-07-29 02:40:28+00:00
758828659922702336,10419,3531,2016-07-29 00:57:05+00:00
758740312047005698,5345,1488,2016-07-28 19:06:01+00:00
758474966123810816,3537,909,2016-07-28 01:31:38+00:00
758467244762497024,4457,2018,2016-07-28 01:00:57+00:00
758405701903519748,4846,1745,2016-07-27 20:56:24+00:00
758355060040593408,3127,952,2016-07-27 17:35:10+00:00
758099635764359168,17581,9075,2016-07-27 00:40:12+00:00
758041019896193024,2520,337,2016-07-26 20:47:17+00:00
757741869644341248,6388,3006,2016-07-26 00:58:34+00:00
757729163776290825,0,7152,2016-07-26 00:08:05+00:00
757725642876129280,4229,1101,2016-07-25 23:54:05+00:00
757611664640446465,4272,1003,2016-07-25 16:21:11+00:00
757596066325864448,4049,948,2016-07-25 15:19:12+00:00
757400162377592832,14060,6272,2016-07-25 02:20:45+00:00
757393109802180609,5418,1572,2016-07-25 01:52:43+00:00
757354760399941633,4185,1293,2016-07-24 23:20:20+00:00
756998049151549440,5841,1820,2016-07-23 23:42:53+00:00
756939218950160384,6175,1826,2016-07-23 19:49:07+00:00
756651752796094464,4678,1186,2016-07-23 00:46:50+00:00
756526248105566208,9655,3277,2016-07-22 16:28:07+00:00
756303284449767430,3667,997,2016-07-22 01:42:09+00:00
756288534030475264,40957,16204,2016-07-22 00:43:32+00:00
756275833623502848,5943,1396,2016-07-21 23:53:04+00:00
755955933503782912,6788,2607,2016-07-21 02:41:54+00:00
755206590534418437,15207,4873,2016-07-19 01:04:16+00:00
755110668769038337,19580,10118,2016-07-18 18:43:07+00:00
754874841593970688,0,7183,2016-07-18 03:06:01+00:00
754856583969079297,6405,2298,2016-07-18 01:53:28+00:00
754747087846248448,2401,473,2016-07-17 18:38:22+00:00
754482103782404096,4905,1781,2016-07-17 01:05:25+00:00
754449512966619136,3484,665,2016-07-16 22:55:55+00:00
754120377874386944,7333,2151,2016-07-16 01:08:03+00:00
753655901052166144,5422,1978,2016-07-14 18:22:23+00:00
753420520834629632,7287,3216,2016-07-14 02:47:04+00:00
753398408988139520,5327,1716,2016-07-14 01:19:12+00:00
753375668877008896,7105,2114,2016-07-13 23:48:51+00:00
753298634498793472,0,5169,2016-07-13 18:42:44+00:00
753294487569522689,3102,951,2016-07-13 18:26:16+00:00
753039830821511168,34385,19036,2016-07-13 01:34:21+00:00
753026973505581056,3632,871,2016-07-13 00:43:15+00:00
752932432744185856,11676,6255,2016-07-12 18:27:35+00:00
752917284578922496,6467,1433,2016-07-12 17:27:23+00:00
752701944171524096,0,2594,2016-07-12 03:11:42+00:00
752682090207055872,5567,1445,2016-07-12 01:52:49+00:00
752660715232722944,4053,1412,2016-07-12 00:27:52+00:00
752568224206688256,5080,2071,2016-07-11 18:20:21+00:00
752519690950500352,6812,3134,2016-07-11 15:07:30+00:00
752334515931054080,3574,1004,2016-07-11 02:51:40+00:00
752309394570878976,0,14807,2016-07-11 01:11:51+00:00
752173152931807232,5512,1658,2016-07-10 16:10:29+00:00
751950017322246144,2836,826,2016-07-10 01:23:49+00:00
751937170840121344,4809,1187,2016-07-10 00:32:46+00:00
751830394383790080,5405,1770,2016-07-09 17:28:29+00:00
751793661361422336,5364,2594,2016-07-09 15:02:31+00:00
751598357617971201,7367,2804,2016-07-09 02:06:27+00:00
751583847268179968,4081,999,2016-07-09 01:08:47+00:00
751538714308972544,4685,1143,2016-07-08 22:09:27+00:00
751456908746354688,2995,917,2016-07-08 16:44:23+00:00
751251247299190784,11669,5361,2016-07-08 03:07:09+00:00
751205363882532864,5866,1655,2016-07-08 00:04:50+00:00
751132876104687617,4699,1174,2016-07-07 19:16:47+00:00
750868782890057730,4428,1238,2016-07-07 01:47:22+00:00
750719632563142656,12183,4553,2016-07-06 15:54:42+00:00
750506206503038976,4115,1042,2016-07-06 01:46:38+00:00
750429297815552001,12212,3892,2016-07-05 20:41:01+00:00
750383411068534784,4238,1035,2016-07-05 17:38:41+00:00
750381685133418496,667,25,2016-07-05 17:31:49+00:00
750147208377409536,2895,872,2016-07-05 02:00:06+00:00
750132105863102464,3342,1168,2016-07-05 01:00:05+00:00
750117059602808832,4027,1202,2016-07-05 00:00:18+00:00
750101899009982464,2830,768,2016-07-04 23:00:03+00:00
750086836815486976,2010,488,2016-07-04 22:00:12+00:00
750071704093859840,7202,3012,2016-07-04 21:00:04+00:00
750056684286914561,2938,814,2016-07-04 20:00:23+00:00
750041628174217216,2949,563,2016-07-04 19:00:33+00:00
750026558547456000,2512,714,2016-07-04 18:00:41+00:00
750011400160841729,2991,816,2016-07-04 17:00:26+00:00
749996283729883136,2817,752,2016-07-04 16:00:22+00:00
749981277374128128,4761,2258,2016-07-04 15:00:45+00:00
749774190421639168,4328,1200,2016-07-04 01:17:51+00:00
749417653287129088,5639,1503,2016-07-03 01:41:06+00:00
749403093750648834,2424,489,2016-07-03 00:43:15+00:00
749395845976588288,7919,3133,2016-07-03 00:14:27+00:00
749317047558017024,5076,2032,2016-07-02 19:01:20+00:00
